"F.Christie, P.Flemons & M.Elliott",5002598
F.D. Fairey,6001671
F.D. Morgan,6001672
F.Dodd,6001673
F.E. Parsons,1003104
F.E. Wilson,6001674
F.E.Williams,6001676
F.G. Campbell,6001679
F.G. Hamilton,1024812
F.G. Salter,6001625
F.G.Hill,6001680
F.H. Brown,6001627
F.H. du Boulay,6001695
F.H. Habler,6001684
F.H. Hobler,6001685
F.H. Macartney,6001686
F.H. Rodda,5002640
F.H. Taylor,1005380
F.H. Taylor  :G.A. Waterhouse collection,6001689
F.H. Taylor :G.A. Waterhouse Collection,6001690
F.H. Taylor :Waterhouse collection,6001692
F.H. Taylor; Waterhouse Collection,6001693
F.H. Uther Baker,6001694
F.J Thynne,6001696
F.J. Dodd,6001697
F.J. Gay,6001698
F.L. Berney,6001703
F.L. Carle,1004404
F.L. Whitlock,6001702
F.M. Angel,1003096
F.M. Hull,6001706
F.M. Littler,6001636
F.M. Mackwood,6001708
F.M. Snyder,1024980
F.M.Irby,6001710
F.N. Ratclffe,6001712
F.N. Ratcliffe,6001713
F.N. Waddell,6001412
F.Omer-Cooper,6001714
F.P. DODD,3002564
F.P. Spray,6001717
F.P. Spry,1003528
F.P. Spry?,6001719
F.P.D[odd],6001720
F.R. Byrne,6001598
F.R. Morris,1006869
F.R. Taylor :G.A. Waterhouse collection,6001722
F.R. Wylie,1013988
F.R. Wylie & P. Shanahan,6001723
F.R. Zeitz,1023588
F.S Paul,6001725
F.S.,6001726
F.S. Nelson,6001727
F.S. Paul,6001728
F.S. Paul :G.A. Waterhouse collection,6001729
F.S. Paul :Waterhouse collection,6001730
F.S. Paul: G.A. Waterhouse Collection,6001731
F.S. Paul; Waterhouse Collection,6001733
F.S.P,6001734
F.S.P.,6001735
F.T. Fricke,6001737
F.W. Barrett,1007096
F.W. Flemmings,6001738
F.W. Griffin,6001739
F.W. Shephard,1025408
F.W. Shepherd,6001658
FA McNeill,6001741
FA Waterhouse: Waterhouse Collection,6001742
Fabian Douglas,1014727
Faith Evans,1021559
Farrugia,6001746
Farrugia & Gauld,6001747
Fawsett,6001748
Ferguson,6001749
Feuerheedt,6001753
Feuerheerdt,6001754
Filmer,6001755
Fiona Christie,6001608
Firth,1003821
Flannery & Szalay,6001756
"Flannery, Szalay & Boeadi",6001757
FLW,6001743
Flynn,6001759
Foggatt,6001760
Frances Laurenson,1022475
Francis Laurensen,1022909
Francis Laurenson,6001761
Frank H. Taylor,1005380
Frank Hall,6001762
Franklin M_ller,1023176
Franzen,6001763
Frazier,6001764
Fred Stellar,1023060
Frederick A. Muir,6001641
Frederick P. Dodd,6001716
Frederick Smith,6001653
Fredrick A. Skuse,6004422
French,6001765
Frezelle,6001766
Fuller,6001768
FW Shepherd,6001744
G & A Daniels & R Eastwood,6001770
G & A Holloway,6001771
G & J Holloway,6001773
G & T Williams,5002686
G A & S Williams,6001777
G A & T Williams,6001778
G A Campbell,4004753
G A Holloway & D K McAlpine,6001780
G A Holloway & H Hughes,6001781
"G A Holloway, D K McAlpine & D Sands",6001782
G A Walshhouse,6001783
G A Withers,1022645
G and A Daniels,6001820
G Campbell,6001786
G Carter,5003000
G Cogger,6001787
G Coghill,6001788
G Daniel,6001789
G Daniels & M A Schneider,6001791
G Daniels & M Schneider,6001792
"G Daniels, S McEvey & M A Schneider",6001793
G Goodyer,6001794
G H. Hopkins,1025122
G Hangay & H Muche,6001798
G Hanhay,6001799
G Holloway,5002792
G Holloway & D McAlpine,6001801
G J & A Holloway,6001802
G James,1014251
G Knowles,6001803
G M Goldfirwh,6001804
G Miller & G Theischinger,6001805
G P Whitley,5002863
G Robinson,2003260
G Sherwin,1012652
G Sieber,6001807
G Stakowsky,6001808
G Theischinger & L Miller,6001810
G Theischinger & L Mueller,6001811
G Theischinger & Mueller,6001812
G Theischinger L Mueller,6001813
G Theishcinger,6001814
G Thesichinger,6001815
G Williams & D Gerrandi,6001819
"G, J & A Holloway",6001823
"G, J & A. Holloway",6001824
"G, J, & A Holloway",6001825
"G, J, & A. Holloway",6001826
"G, J. & A. Holloway",6001827
"G,J & A. Holloway",6001829
"G,J, & A. Holloway",6001831
"G,J,A Holloway",6001832
"G,J. & A. Holloway",6001834
G.,6001835
G. &  A. Daniels,1003744
G. & A Daniels,6001836
G. & A. Daniels,6001837
G. & A. Daniels & C.J. Burwell,6001838
G. & A. Daniels & R Eastwood,6001839
G. & A. Daniels & R. Eastwood,6001840
G. & A. Daniels and R. Eastwood,6001841
"G. & A. Daniels, R. Eastwood",6001842
"G. & A. Daniels, R. Eastwood, Daniels Colln",6001843
G. & A. Daniels.,6001844
G. & A. Holloway,6001845
G. & B. Stoyles,6001847
G. & D. Davis,1003794
G. & E. Mocatta & C. Deane,6001851
G. & I. Williams,6001852
G. & J. Holloway,6001853
G. & J. or A. Holloway,6001854
G. & T. Daniels,6001858
G. & T. Williiams,6001860
G. A Waterhouse Collection,6001861
G. A. & J. Holloway,6001862
G. A. Clark,6002013
G. A. Halloway,1017354
G. A. Hardy,6002019
G. A. Holloway,6001863
G. A. Philipp,1025009
G. A. W. :G. A. Waterhouse Collection,6001864
G. A. Waterhouse,6001866
G. A. Waterhouse : G.A Waterhouse Collection,6001867
G. A. Waterhouse :G. A. Waterhouse Collection,6001868
G. A. Waterhouse :G. A.Waterhouse Collection,6001870
G. A. Waterhouse :G.A. Waterhouse collection,6000009
G. A. Waterhouse Collection,6000010
G. A. Waterhouse collection.,6001875
G. A. Waterhouse: G. A. Waterhouse Collection,6001876
G. A. Waterhouse: G.A. Waterhouse collection,6001877
G. A. Waterhouse:G. A. Waterhouse Collection,6001878
G. A. Waterhouse; Waterhouse Collection,6001880
G. A. Williams,6004919
G. and A. Daniels,6001994
G. and A. Daniels :G. Daniels,6001995
G. Anderson,6001388
G. B. Johnston,1012948
G. B. McLeod,6001881
G. B. Monteith,1020273
G. B. Prince,5003101
G. Baddams,1020632
G. Barnard,6001882
G. Berghofer,6001883
G. Berry,6001884
G. Bollinger,6001885
G. Booth,6001785
G. Brown,1008733
G. Burns,1014261
G. Campbell,1018654
G. Cann,6001888
G. Carter,5003000
G. Cassis,1014390
G. Cassis & D. Bickel,6001890
G. Cassis & M. Gray,6001891
G. Cassis & R. Silveira,6001892
G. Causley,6001893
G. Chaloudke,6001894
G. Charlton,6001895
G. Charlton :G.A. Waterhouse collection,6001896
G. Chell,1024804
G. Churchill,6001897
G. Clark,6001898
"G. Clark, A. Sundholm & R. de Keyzer",6001899
"G. Clark, R. de Keyzer & A. Sundholm",6001900
G. Cocks,1020906
G. Coghill,6001901
G. Cooke,1018881
G. Coret,6001902
G. Coriet,6001903
G. Corlet,6001904
G. D. Carpenter,1024801
G. D. Rushworth,1003105
G. Dale,1025603
G. Daniels,1020399
G. Daniels & C.J. Burwell,6001906
G. Daniels & D.K. McAlpine,6001907
G. Daniels & G.V. Maynard,6001908
G. Daniels & M. Schneider,6001909
G. Daniels & M.A. Schneider,6001910
G. Daniels & M.S. Moulds,6001911
G. Daniels & MA Schneider,6001912
G. Daniels & R. Eastwood,6001913
"G. Daniels, D.K. McAlpine & G.A. Holloway",6001917
"G. Daniels, G.A. Holloway & D.K. McAlpine",6001918
G. Davies,6001920
G. Davis,6001850
G. Dolazel,1015088
G. Dole,1008133
G. Dolezal,6001922
G. E. Adams,6002092
G. E. Colquhon,1010728
G. E. Stoyles,6002094
G. E. Williams,6002095
G. Edwards,6001923
G. Ellis,1003760
G. F. Bornemissa,1025643
G. F. Bornemissza,6002099
G. F. Hill,6002102
G. Fernaigh,1022480
G. G. Burns,6002111
G. G. Hardy,1019409
G. Gibbons,6001927
G. Gierdien,6001928
G. Giribet,5002012
G. Glover,5003026
G. Goldfinch,6001929
G. H. Dutton,1004607
G. H. G. Blaxland,6002132
G. H. H. Hardy,6001934
G. H. Hardy,6000011
G. H. Wright,6001796
G. H. Wyld,6002129
G. H. Wyld; Waterhouse Collection,6001941
G. Hamer,1013984
G. Hamilton,6000120
G. Hamilton-Smith,6001931
G. Hangay,4004691
G. Hangay & A. Vojnite,6001933
G. Hardy,6002136
G. Harold,6001935
G. Harris,1025249
G. Holloway,1005662
G. Holloway & J. Walsh,6001938
"G. Holloway, C.N. Smithers",6001939
G. Holwell,1020076
G. Hose,1021940
G. Hunt,6001940
G. J. & A. Holloway,6001942
G. James,1014251
G. Johnson,1021930
G. Johnstone,1005526
G. Jowsey,6001943
"G. Kuschel, J.S. Dugdale, B.A. Holloway",6001944
G. L. Bush,6002142
G. Levot,6001945
G. Lewis,6001946
G. Lyell,1003426
G. M. Darker,1016015
G. M. Goldfinch,6001948
G. M. H. Blakemore,6001949
G. M. Hardy,6002145
G. M. Stonedahl,1018399
G. M. Stoyles,6002146
G. Maguire,1006554
G. MASTERS,3002963
G. Matheson,6001951
G. McDonald,1022489
G. McL,6001952
G. Milledge,5002966
G. Monteith,6001954
G. Moore,6001955
G. N. Mills,6001956
G. Nathan,6001957
G. Newell,1008124
G. O'Reilly,6001958
G. P. Whitley,1004923
G. Patching,6001961
G. Powell,1025049
G. R. B.,1016622
G. R. Brown,6002156
G. R. Woodhill,1008566
G. Robinson,2003260
G. Rodway,6001962
G. Roots,1011651
G. Rushworth,6001963
G. S. Dunn,1020005
G. S. Hardy,1021764
G. S. Hunt,6002160
G. Sankowski,6001964
G. Sarnes,1019392
G. Shae & G. Swan,6001965
G. Shea,6001966
G. Sherwin,1012652
G. Sjodin,1008189
G. Smith,6003598
G. Steinberger,6001969
G. Stibbs,1019784
G. Stoyles,6001967
G. Styles,1024988
G. Swan,2003750
G. T. Williams,6002163
G. Taylor,6001972
G. Theischiger,6001973
G. Theischinger,6004918
G. Theischinger & L Muller,6001975
G. Theischinger & L. Muller,6001976
G. Theischinger & L.Muller,6001977
"G. Theischinger, L. Muller & F. Speta",6001978
G. Thompson,1013929
G. Turner,6001979
G. Urquhart,6001980
G. V. Sidman,1006359
G. Veera Singham,1024310
G. W. Cheesman,6002166
G. W. Lupson,2003671
G. Waterhouse,6001816
G. Waterhouse; Waterhouse Collection,6001981
G. Whitely,1004554
G. Whitley,6001817
G. Willaims,6001982
G. Willaims & T. Kingston,6001983
G. Williams,1012420
G. Williams & B. Williams,6001986
G. Williams & C. Cross,6001987
G. Williams & G. Hoye,6001988
G. Williams & S. Williams,6001855
G. Williams & T. Williams,6001990
G. Willoughby,6001991
G. Wilson,6001992
G. Wood,1006794
G.& A. Daniels,6002003
G.&. Daniels,1003744
G.&. Davis,1003794
"G., J. & A. Holloway",6002006
"G., J. and A. Holloway",6002007
"G., J., & A. Holloway",6002008
G.A Waterhouse,6002009
G.A. & A. Holloway,6002010
G.A. & J. Holloway,6002011
G.A. Campbell,4004753
G.A. Cassis,1003778
G.A. Clark,6002013
G.A. Codrington,6002014
G.A. Davis,6002015
G.A. Ehesom,6002016
G.A. Halloway,1017354
G.A. Hamilton; Waterhouse Collection,6002018
G.A. Hardy,6002019
G.A. Hollaway,6002020
G.A. Holloway,1020192
G.A. Holloway & A. Hughes,6002022
G.A. Holloway & B.J. Day,6002023
G.A. Holloway & D. Hyatt,6002024
G.A. Holloway & D. Walsh,6002025
G.A. Holloway & D.A. Walsh,6002026
G.A. Holloway & D.K. McAlpine,6002027
G.A. Holloway & G. Walsh,6002028
G.A. Holloway & H. Hughes,6002029
G.A. Holloway & H.Hughes,6002030
G.A. Holloway & J. Dobunaba,6002032
G.A. Holloway & R.D. Brewer,6002033
"G.A. Holloway, D. Walsh",6002034
"G.A. Holloway, D.A. Walsh",6002035
"G.A. Hollowya, D. Hyatt",6002036
G.A. Hollpway,6002037
G.A. Hollway,6002038
G.A. Meikle,6002039
G.A. Milledge,5002838
G.A. Philipp,1025009
G.A. Waterhouse,6002040
G.A. Waterhouse   Waterhouse Collection,6002041
G.A. Waterhouse  :G.A. Waterhouse collection,6002042
G.A. Waterhouse  :Waterhouse collection,6002043
G.A. Waterhouse  :Waterhouse collection.,6002044
G.A. Waterhouse & G.M. Goldfinch,6002045
G.A. Waterhouse & Turner,6002046
G.A. Waterhouse : Waterhouse Collection,6002047
G.A. Waterhouse : Waterhouse collection.,6002049
G.A. Waterhouse :G.A. Waterhouse collection,6002050
G.A. Waterhouse :L.C. Haines coll.,6002051
G.A. Waterhouse :Waterhouse collection,6002052
G.A. Waterhouse Collection,6002053
"G.A. Waterhouse, G.M. Goldfinch, Waterhouse C",6002055
"G.A. Waterhouse, Waterhouse Collection",6002056
G.A. Waterhouse:  G.A. Waterhouse collection,6002057
G.A. Waterhouse: G. A. Waterhouse Collection,6002058
G.A. Waterhouse: G.A. Waterhouse Collection,6002059
G.A. Waterhouse: Waterhouse Collection,6002061
G.A. Waterhouse; Waterhouse Collection,6002062
G.A. Waterhouse;Waterhouse Collection,6002063
G.A. Williams,6004919
G.A. Withers,1022645
G.A.Holloway and H.Huges,6002068
G.A.Hollway & H.Hughes,6002069
G.A.W. [G.A. Waterhouse],6002070
G.A.W. [Waterhouse],6002071
G.A.W: G.A. Waterhouse collection,6002072
G.A.Waterhouse,6000000
G.A.Waterhouse :Waterhouse collection,6002074
G.A.Waterhouse collection,6002075
G.B. & S.R. Monteith,10002371
G.B. Gampton,6002077
G.B. Johnston,1012948
G.B. Monteith,1003262
G.B. Prince,5003101
G.Baur,6002079
G.C,6002080
G.C. Clutton and H.O. Fletcher,6002081
G.C. Wright,6002082
G.Clark & R de Keyzer,6002083
G.D. Carpenter,1024801
G.D. Edgecombe,5008614
G.D. Edwards,6002084
G.D. Rushworth,1003105
G.D. Rushwoth,6002086
G.D.R. (Rushworth ?),6002087
G.D.R. [G.D. Rushworth],6002088
G.D.R. [Rushworth],6002089
"G.Daniels, G.A. Holloway & D.K. McAlpine",6002091
G.E. Adams,6002092
G.E. Bryant,6002093
G.E. Colquhon,1010728
G.E. Stoyles,6002094
G.E. Williams,6002095
G.E.H. Wright,6002096
G.Edgecombe & Z.Johanson.,5003016
G.F. Berthoud,6002098
G.F. Bornemissa,1025643
G.F. Bornemissza,6002099
G.F. Gross,6002101
G.F. Hill,6002102
G.F. Smithers,6000821
"G.F. Smithers, B. Day & K.C. Khoo",6002104
G.F.Hill National Museum Victoria,6002108
"G.F.Hill, National Museum Melbourne",6002109
G.G. Burns,6002111
G.G. Hardy,1019409
G.H.,6002113
G.H. Dutton,1004607
G.H. Goldfinch,6002114
G.H. Hardy,6000011
G.H. Hopkins,1025122
G.H. MacD & Munro (?),6002116
G.H. MacD. & J. Munro (?),6002117
G.H. Mack Murray,6002119
G.H. MackMurray,6002120
G.H. MacMurray,6002118
G.H. McIntosh,6002121
G.H. Murray,6002122
G.H. Murray  :Waterhouse collection,6002123
G.H. Murray :G.A. Waterhouse collection,6002124
G.H. Murray :Waterhouse collection,6002125
G.H. Murray: G.A. Waterhouse collection,6002126
G.H. Murray; Waterhouse Collection,6002127
G.H. Wright,6001796
G.H. Wyld,6002129
G.H. Wyld :G.A. Waterhouse,6002130
G.H. Wylde,6002131
G.H.G. Blaxland,6002132
G.H.H. Hardy,6001934
G.H.M.  :G.A. Waterhouse collection,6002134
G.J. & A Holloway,6002137
G.J. & A. Holloway,6002138
G.J. Holloway & A. Holloway,6002140
G.L. Bush,6002142
G.M. Darker,1016015
G.M. Goldfinch,6001948
G.M. Hardy,6002145
G.M. Sloyles,6002147
G.M. Stonedahl,1018399
G.M. Stoyles,6002146
G.N. Forteath,1022563
G.N. MacMurray,6002150
G.P. Whiteley,6002153
G.P. Whitley,1004923
G.R. B.,1016622
G.R. Brown,6002156
G.R. Woodhill,1008566
G.R.W. De Silva,6002157
G.Rushworth,6002158
G.S. Ashley,6002159
G.S. Dunn,1020005
G.S. Hardy,1021764
G.S. Hunt,6002160
G.T. Williams,6002163
G.V. Sidman,1006359
G.W. Anson,6002165
G.W. Cheesman,6002166
G.W. Lupson,2003671
GA & J Holloway,6002169
Ga Holloway,6002183
GA Holloway & H Hughes,6002171
Gail Toms,6002184
Gardener,6002185
Garry Maguire,1006554
Gary Burns,1014261
Gary Harris,1025249
GDR [G. Rushworth],6002174
GDR [G.D. Rushworth],6002175
GDR [Rushworth],6002176
Geary,6002191
Geo. Soc. Exp.,5003120
Geoff McDonald,1022489
Geoff Williams,6002193
Geoffrey Thompson,1013929
Geographic Society Expedition,6002194
George Lyell,6002143
George Nigel Forteath,1022563
George St City,6002195
George Stitz,6002196
Gerry Swan,2003750
Gertrude Styles,1024988
GF Hill,6002177
GH Hardy,6002179
Gibbons,6002198
Gilbert M. Goldfinch,6002144
Giles,6002199
GJ & A Holloway,6002180
GJ & A Nolloway,6002181
Glen Fernaigh,1022480
Glen Johnstone,1021746
Glenn Dennis Campbell,6002201
Glenn Johnson,1021930
Glenn Johnstone,1022894
Goede & Gleeson,6002202
Goede & Jennings,6002203
Goerling,6002204
Goldfinch,6002205
Golding Powell,1025049
Goodman,1019708
Goodrick,1021757
Gordon F. Gross,6002101
Gors,6002206
Gosper,1008120
Goudie,6002208
GP Whitley,6002182
Graeme Francis Smithers,6000821
Graham Milledge,6001953
Graham Sherwin,1022513
Grant,1012677
Grant Hose,1021940
"Grant, Troughton, Wright",6002212
"Gray, Milledge & Smith",6002214
Greg Daniels,6002090
Greg Wood,1006794
Gregg,6002215
Griffith,6002216
Gunther Theischinger,6004918
Gustavus A. Waterhouse,6002040
H & A Howden,6002222
H Campion,6002253
H Cogger,6002224
H Grant,4004825
H Hardcastle,6002228
H Harker,6002229
H Heatwole,2003897
H Hines,2003904
H Hola,6002231
H J Disney,2003813
H Noyes,6002236
H Recher,6002238
H Robinson,6002239
H Willings,6002241
H.  Hardcastle,6002242
H. & A. Hamden,6002243
H. A. Salmon,6002310
H. Alexopoulos,1008130
H. B. Hines,4004861
H. B. White,6002245
H. B. Windsor,1025216
H. Barlow,10008276
H. Barnard,1012275
H. Basedow,6002246
H. Borch,6002247
H. Branks,6002248
H. Brown,1012056
H. Brownlee,6002250
H. Burrell,6002251
H. Burton & P.B. McQuillan,6002252
H. Campion,6002253
H. Cogger,6002255
H. Cogger & P. Rawlings,6002256
H. Davidson,6002257
H. de Marz,1013147
H. Disney,1019919
H. Doherty,1004265
H. Doherty & M. Elliot,6002259
H. E. Evans,6002341
H. E. Hinton,1025349
H. E. Picket,1017867
H. E. Young,1012828
H. Elger,6002261
H. Elgner,6002225
H. Faddy,1014820
H. Franca,6002263
H. Frauca,6002264
H. G. Andrewartha,1025323
H. G. Cogger,6002349
H. G. Stokes,1004044
H. Gallasch,6002266
H. Gibb,1022984
H. Grant,4004825
H. Griffen,6002267
H. H. Lilley,6002268
H. Hacker,1005714
H. Hacker & G. Lyell,6002270
H. Hamilton,6002271
H. Hardcastle,6002272
H. Heathwole,5003305
H. Heatwole,2003897
H. Heatwole & W.H. Butler,6002275
H. Heatwole et al,6002276
H. Heatwole et al.,6002277
"H. Heatwole, W. H. Butler",6002278
H. Hines,2003904
H. Hollister & L.C. Haines,6002279
H. Hughes,6002233
H. J. Carter,6000932
H. J. Carter :G. A. Waterhouse Collection,6002283
H. J. Davidson,6001349
H. J. Taylor,6002365
H. J. Willings,6002366
H. Jarvis,6002285
H. Johnston,6001391
H. L. Coleman,6002377
H. L. Perriman,6002287
H. Latta,6002288
H. Leighton,6002289
H. Lower,6002290
H. M. Giles,6002380
H. M. Hale,1004438
H. M. Smith,1019504
H. M. Stephen,6002235
H. M. Williams,6002291
H. McKenzie,1013979
H. Mertz,6002292
H. Mincham,6002293
H. Mort,6002294
H. Nicholls,6002295
H. O. Fletcher,6002390
H. O. Rolton,6002296
H. Osbourne,6002297
H. Osburne,6002298
H. Overall,6002299
H. P. Beach,6002393
H. P. Schrader,6002394
H. Posamentier,6002300
H. Pottenger,1005652
H. Pralle,6002301
H. R. Pyke,6002302
H. R. Rabone,6002395
H. Recher,6002303
H. Reynolds,6002304
H. Roberts,6002305
H. Roberts & J. Dobunaba,6002306
H. Rodda,6002307
H. Rolle,6002308
H. Rowley,1021583
H. S. Cooper,6002309
H. S. Grant,4004919
H. S. Hope,6002397
H. S. Thirkell,1015742
H. Siefken,1012082
H. Simmons,6002311
H. Smith,1019516
H. Stein,6002312
H. Stoyles,6002313
H. Swale,1024816
H. T. Plunkett,6002314
H. Thogersen,1008198
H. Thorogood,6002315
H. Tryon,6002316
H. Tyron,1020285
H. W. Brown,6002400
H. W. Davey,6002402
H. W. Lea,6002404
H. W. Simmonds,6002317
H. Wesselman,1006997
H. Wesselmann,6002318
H. Williams,6002319
H. Womersley,6002320
H. Womersley (?),6002321
H. Woodhouse,6002322
H. Wright,5003409
H. Y. Z.,1016569
H. Yoxall,1023001
H.& A. Howden,6002323
H.A. Johnson,6002324
H.A. Momsen,6002325
H.A. Payten,1023747
H.A. Salmon,6002310
H.A.Potter,6002326
H.B. Gritton :G.A. Waterhouse collection,6002327
H.B. Hines,4004861
H.B. White,6002245
H.B. Windsor,1025216
H.C. Carter,6002330
H.C. Cogger,6002331
H.C. Hayes,6002333
H.C. Macartney,6002334
H.C. Robinson,6002335
H.C. Saunders,1024798
H.C.Macartney,6002337
H.Cogger,6002338
H.D. Fletcher & W. Barnes,6002339
H.D. Riddle,6002340
H.Doherty & H.Smith,5003445
H.Doherty & M.Elliott,5003447
H.E. Evans,6002341
H.E. Evans & R. Matthews,6002342
H.E. Evans & R.W. Matthews,6002343
H.E. Hinton,1025349
H.E. Parnaby,4000604
H.E. Picket,1017867
H.E. Smart,6002344
H.E. Young,1012828
H.E.P. Bracey,6002345
H.G. Andrewartha,1025323
H.G. Chapman,6002348
H.G. Cogger,6002349
H.G. Cogger & E. Cameron,6002350
H.G. L,3003258
H.G. Smithers,6002128
H.G. Stokes,1004044
H.G. Wyld,6002352
H.H.,6002353
H.H. Burton-Bradley,1014683
H.H. Florence,6002354
H.H. Mackay,6002355
H.J. Carter,6000932
H.J. Davidson,6001349
H.J. de S Disney,6002367
H.J. de S. Disney,6002368
H.J. des Disney,6002369
H.J. des. Disney,6002370
H.J. Disney,2003813
H.J. Elliot,6002364
H.J. Taylor,6002365
H.J. Willings,6002366
H.J.D & D.T.S.,6002374
H.J.D. & D.T.S.,6002375
H.J.d. Disney,6002376
H.L. Coleman,6002377
H.L. Middleton,6002378
H.M. Barnes,6002379
H.M. Giles,6002380
H.M. Hale,1004438
H.M. Smith,1019504
H.M. Stephen,6002235
H.Miacham,6002384
H.O. Fletcher,6002385
H.O. Fletcher & A. Musgrave,6002386
H.O. Fletcher & W. Barnes,6002387
H.O. Fletcher and W. Barnes,6002388
"H.O. FLETCHER, W. BARNES",3003320
H.O.Fletcher & A. Musgrave,6002391
H.O.Fletcher & W. Barnes,6002392
H.P. Beach,6002393
H.P. Hacker,1019001
H.P. Schrader,6002394
H.R. Rabone,6002395
H.S. Cope,6002396
H.S. Grant,4004919
H.S. Hope,6002397
H.S. Thirkell,1015742
H.U. Brailovsky,1007165
H.W. Brown,6002400
H.W. Cox,6002401
H.W. Davey,6002402
H.W. Dudeney,6002403
H.W. Lea,6002404
H.W. Rieger,1024033
H.W. Simmonds,6002405
H.W. Simmons,6002406
H.W.Simmonds,6002407
H.Y. Z.,1016569
Hacker,6002413
Hainslow,1021761
Hale & Tindale,6002414
Hamilton,6000120
Hangay & Vojnits,6002416
Hardwick,6002418
Harker,6002420
Harold O. Fletcher,6002385
Harris,6002421
Harris & Coy,6002422
Harry U. Brailovsky,1007165
Hartley Grant Smithers,6002128
Harv.Austrl.Exp.  W.M. Wheeler,6002425
Hasemer,6002426
Health Department,6002429
Health Dept,6002430
Health Dept.,6002431
Hedley and McCulloch,6002433
Helen Doherty,5003444
Helen Rowley,1021583
Helen Smith,5003546
Helen Yoxall,1023001
Helms,6004921
Heloise Gibb,1022984
Hely,1007094
Herbert J. Carter,6002282
Herbson,1016445
Hiel,6002437
Hill,6002438
Hines,1020572
Ho Fletcher & W Barnes,5003609
Hobler,1012672
Holloway,6002441
Holmes,1024270
Hopson,6002444
Horn Expedition,6002445
"Horn Expedition, Froggatt",6002446
Horsby,6002447
Howden,6002449
Howden & Carnaby,6002450
Howitt,1005202
HS Mort,6002412
Hughes,6002452
Hull,6002453
"Hull, Grant & Wright (Recherche Group)",6002454
Hurston,1007773
I Bock,6002455
I Buddle,6002456
I Campbell,6002457
I Cunningham,6002458
I D Buddle,5003751
I Morhaus,6002461
I. A.W. MCALLAN,3003523
I. Archibald,6002462
I. Bailey,6002463
I. Baird,1018845
I. Bryson,6002465
I. Buddle,5003665
I. D. Buddle,5003728
I. Dale,1021639
I. E. Flemons,1010718
I. Eckford,6002467
I. F. Common,6002492
I. Frazier,6002468
I. G. Filmer,6002496
I. H. de Keyzer,6002498
I. Haines,6002469
I. Harman,1003818
I. Hosie,6003600
I. Hutton,1006911
I. Kalinovic,6002470
I. Kovacs,6002471
I. M. Mackerras,1017388
I. McKerris,6002472
I. Menkins,1019200
I. Morhaus,6002473
I. Morris,1016618
I. Nauman & J Cardale,6002474
I. Naumann & J. Cardale,6002475
I. Naumann & J.C. Cardale,6002476
I. Oliver,1008123
I. Painter,1021463
I. Powell,6002478
I. Reid,1020302
I. Richardson,1020829
I. S. Munro,6002479
I. Stiff,6002480
I. Taylor,6002481
I. Temby,6002482
I. Vaughan,1020830
I. Wood,6002483
I.A. Gibson,6002484
I.A. MCALLAN,3003523
I.B. Thorn,6002485
I.D. Buddle,5003728
I.D. Naumann,1004197
I.D. Naumann & J.C. Cardale,6002489
I.E.L. Flemons,1010718
I.F.B. Commom,6002491
I.F.B. Common,6002492
I.F.B. Common & M. Upton,6002493
I.F.B. Common & M.S. Upton,6002494
"I.F.B. Common & M.S. Upton, pres: CSIRO",6002495
I.G. Filmer,6002496
I.G. Ort,6002497
I.G. Pljushtch,1020326
I.H. de Keyzer,6002498
I.M. Mackerras,1017388
I.N.Ratcliffe,6002501
I.R. Nelson,6002503
I.S.R. Munro,6002479
I.S.R. Munro  :I.S.R. Munro,6002505
I.S.R.Munro,6002506
I.V. Peters,6002507
I.W. Thornton,6002508
Ian Baird,1018845
Ian D. Naumann,6002460
Ian Dale,1021639
Ian Morris,1016618
Ian Oliver,5003741
IFB Common & B Hacobian,6002509
Illedge,6002511
Illidge,6002512
Illige,6002513
initials L.F.,6004923
Irade,6000375
Irwin & Yeates,6002514
J & F Evans,6002517
J A Forrest & D Hirst,6002518
J Alcock,6002519
J Allen & T McCable,6002520
J Beeman,6002522
J Brazier,6002523
J Bruhl,5003827
J C Cardale & I D Naumann,6002525
J C Yaldwyn,6002526
J Child,6002527
J Clancy,6002528
J Dick,6002531
J Disney,5003892
J Done,6002533
J Formby,6002534
J Fowler,1025613
J Frazier,6002535
J H. Rose,1025133
J Hasenpusch,5003967
J Humphries,2004639
J L H Wassel,2005127
J L Wassel,6002536
J Lamrock,1023683
J Ling,8008300
J Liu,1024640
J Loudon,6002537
J Lowry,6002538
J Macqueen; Waterhouse collection,6002539
J Marquezd,6002540
J McLean,6002541
J Mcquiggan,5004070
J Mowbray,1024984
J Norfolk,1025604
J O'Regan,6002542
J R Kinghorn,6002544
J S Disney,5004634
J Saunders,5004162
J Shaw,6002545
J T Jennings,6002546
J Tarnawski,5004449
J Terry,2005307
J V Peters,6002547
J W Ismay,6002548
J Yaldwyn,5004359
J&D Hall,6002550
J&T Day,6002551
J. & A. Leask,6002552
J. & F. Evans,6002553
J. A.,1011790
J. A. Armstrong,6002713
J. A. Bishop,1018322
J. A. Brewer,6002715
J. A. Brooks,1011513
J. A. Brown,6002716
J. A. Graff,1011549
J. A. Grieg,1007801
J. A. Hill,6002724
J. A. Kershaw,1003438
J. A. Macdonald,1018870
J. Addleton,6002555
J. Allen,6002556
J. and A. Leask,6002708
J. Armstrong,6002521
J. B. Studdert,5008670
J. Baker,1010808
J. Balderson,1018895
J. Balderson & M. Thompson,6002560
