"FROM CORRINGLE S.F. HEAD NORTH UNTIL PROPERTY ON LEFT CLAIRINCH. GO IN GATE & PULL OVER. SITE IS ON IMMEDIATE LEFT (OWNED BY JEAN & IAN RIDLEY AT WYOMING).|-33.6224|147.25271|",1097013
"FROM CORRINGLE S.F. HEAD NORTH UNTIL PROPERTY ON LEFT CLAIRINCH. GO IN GATE AND FOLLOW MAIN ROAD PAST HOUSE ON RIGHT TOWARDS STAND OF TREES. SITE IS IN TREES AND HEADS NORTH.|-33.62228|147.2527|",1097011
"From forest out N gate. (set trippy) go right.  left at tar , next left at Coronona,  6 km on meter - turnoff. Stop at 7.1 km site heading east.|-33.42281|147.25344|",1097374
"From forest out N gate. (set trippy) go right.  Left at tar. Take next left  toward Coronona 6 km on meter - turnoff. Stop at 5.7 km site on left heading east.|-33.4233|147.27209|",1097325
"From forest out N gate. (set trippy) go right. left at tar next left at Coronona,  6 km on meter - turnoff. Stop at 7.1 km site heading east.|-33.42281|147.25344|",1097321
"FROM GUNNINGBLAND HEAD N ON N/S RD AT INTERSECTION GO L FOR 3.4KM. SITE ON R|-33.05124|147.92213|",1097140
"FROM GUNNINGBLAND SF GO ONTO PARKES->CONDO RD TURN L THEN L AT WONGALEA SIGN.  GO 100M. SITE ON LHS HEAD N|-33.09361|147.982|",1097523
"FROM GUNNINGBLAND SF HEAD N ON N/S RD AT INTERSECTION GO L FOR 2KM. SITE ON L HEAD W|-33.06072|147.93662|",1097139
"FROM GUNNINGBLAND SF TURN R AT CONDO RD AT CROSSROAD. GO 1.45KM. SITE ON LEFT|-33.10977|147.92947|",1097222
"FROM MURDA S.F. GO OUT GATE AT N-EASTN EDGE. GO RIGHT THEN LEFT AT T INTERSECTION UNTIL DERRIWONG TURNOFF. SET TRIPMETRE & GO FOR 1.7KM. SITE IS ON LEFT & HEADS EAST|-33.01941|147.28607|",1097414
"FROM MURDA S.F.GO OUT GATE AT N-EASTN EDGE. GO RIGHT THEN LEFT AT T INTERSECTION UNTIL DERRIWANG TURNOFF ON RIGHT. SET TRIPMETRE AT CORNER & GO FOR 0.35KM. SITE IS ON LEFT & HEAD EAST|-33.01753|147.26624|",1097028
"G+J Lower Portland|-33.443883|150.88267|",1114417
"Galston|-33.6568|151.0429|10000",6065025
"Gara R. Armidale N.S.W.|-30.544|151.798|10000",1113984
"Gawler|-34.598|138.745|10000",1141545
"Gayndah|-25.625|151.608|10000",6032836
"Geman East Africa, Itigi|-5.7047|34.4914|10000",1142678
"Georges Basin, Wright's Beach|-35.1152|150.66789|10000",6062969
"George's Riv. nr. Lugarno|-33.99|151.046|10000",6028601
"German East Africa, Itigi|-5.7047|34.4914|10000",1142922
"Gibraltar Range Nat. Pk.|-29.499|152.285|100000",6033081
"GO IN EASTERN COMPARTMENT AT CORRINGLE S.F. VIA MIDDLE GATE & SET TRIPMETER. FOLLOW ROAD STRAIGHT AHEAD AS IT VEERS RIGHT. TURN LEFT AT CROSS ROAD AND STOP WHEN TRIPMETER REACHES 1.2KM. SITE IS ON LEFT.|-33.66645|147.25884|",1097470
"GO IN EASTERN COMPARTMENT OF CORRINGLE S.F. SET TRIPPY. TAKE IMMEDIATE RIGHT AND FOLLOW ROAD ALONG FOREST EDGE. GO IN GATE AT 2.05KM ON RIGHT. GO STRAIGHT AHEAD FOR 200M. SITE HEADS ON A BEARING OF 160 DEGREES.|-33.67683|147.26692|",1097063
"GO IN EASTERN COMPARTMENT OF CORRINGLE S.F. VIA MIDDLE GATE. SET TRIPOMETER FOLLOW ROAD STRAIGHT AHEAD AS IT VEERS RIGHT. TURN LEFT AT CROSS ROADS & THEN RIGHT AT T-INTERSECTION. STOP AT TRIPOMETER READING 3.2KM. SITE IS ON RIGHT.|-33.65581|147.29647|",1097474
"GO IN EASTERN COMPARTMENT OF CORRINGLE S.F. VIA MIDDLE GATE. SET TRIPOMETER THEN GO LEFT. TAKE NEXT RIGHT. FOLLOW ROAD AROUND BOUNDARY OF FOREST. STOP AT 3.4KM. SITE IS ON RIGHT AND HEADS WEST.|-33.64836|147.27888|",1097005
"GO IN EASTERN COMPARTMENT OF CORRINGLE S.F. VIA MIDDLE GATE. SET TRIPOMETER THEN GO LEFT. TAKE NEXT RIGHT. FOLLOW ROAD AROUND BOUNDARY OF FOREST. STOP AT 4.7 KM. SITE IS ON RIGHT AND HEADS WEST.|-33.64577|147.26085|",1097007
"GO IN GATE AT N-EASTN EDGE, TAKE IMMEDIATE RIGHT AND SET TRIPMETRE. FOLLOW ROAD AROUND FOREST EDGE STOPPING AT 3.3KM. SITE ON RIGHT HEADING EAST|-33.00863|147.20467|",1097084
"GO IN GATE AT N-EASTN EDGE. SET TRIPMETRE & TAKE IMMEDIATE RIGHT. FOLLOW ROAD AROUND FOREST EDGE STOPPING AT 1.9KM. SITE IS ON RIGHT HEADING E|-33.01077|147.21943|",1097412
"GO IN GATE ON N-EASTN SIDE & SET TRIPMETRE. TAKE IMMEDIATE LEFT THEN NEXT RIGHT. TURN RIGHT AT X-ROADS. WHEN AT 2KM SITE IS ON LEFT|-33.01269|147.21538|",1097041
"GO IN GATE ON N-EASTN SIDE, TAKE IMMEDIATE LEFT THEN NEXT RIGHT THEN LEFT AT X-ROAD. SET TRIPMETRE & GO FOR 150M. SITE IS ON RIGHT|-33.02374|147.212|",1097035
"GO IN W ENTRANCE OF BACKYAMMA SF AND GO E ALONG FOREST RD TO 3RD MAJOR CROSSRD. TURN S, GO 1.7K TO CORNER THEN 1.2K FURTHER. SITE IS ON N SIDE OF RD|-33.3416|148.23296|",1097431
"GO IN W ENTRANCE OF BACKYAMMA SF AND GO E ALONG FOREST RD TO 3RD MAJOR CROSSRD. TURN S, GO 1.7K TO CORNER THEN APPROX 200M FURTHER. SITE IS ON N SIDE OF RD|-33.34057|148.22271|",1097437
"GO OUT FOREST & HEAD SOUTH. TAKE NEXT RIGHT ALONG FOREST. THEN LEFT AT T-INTERSECTION. SET TRIPPY AT NEXT T-INTERSECTION & GO RIGHT. STOP AT 1.75KM. SITE IS ON RIGHT & HEADS EAST.|-33.66763|147.11742|",1097473
"GO OUT FOREST & HEAD SOUTH. TAKE NEXT RIGHT ALONG FOREST. THEN LEFT AT T-INTERSECTION. SET TRIPPY AT NEXT T-INTERSECTION & GO RIGHT. STOP AT 2.9KM. SITE IS ON RIGHT & GOES EAST.|-33.66659|147.10361|",1097048
"GO OUT MURDA S.F. AT N-EASTN GATE. GO RIGHT THEN LEFT AT T INTERSECTION & SET TRIPMETRE. GO FOR 4.3KM, TURN DOWN SMALL DIRT ROAD ON LEFT, DRIVE IN 100M, SITE IS IN CALLITRIS|-33.01414|147.25658|",1096998
"GO OUT MURDA S.F. ON N-EASTN GATE. GO RIGHT THEN LEFT AT T INTERSECTION & SET TRIPMETRE. GO FOR 3.75KM & TURN LEFT DOWN SMALL DIRT TRACK. SITE IS IN PINE ON RIGHT|-33.01564|147.24941|",1097051
"Goonderra Ridge, Royal Nat Park|-34.098|151.018|10000",6062284
"Gordon|-33.7485|151.1512|10000",6027982
"Goulburn|-34.7485|149.7346|10000",6046032
"Grafton, NSW|-29.05|153.1|",1147375
"Grose Riv. Grose Wold|-33.589922|150.661634|",1147415
"Grove Ck @ Abercrombie caves|-33.9146|149.358|1000",1119124
"Gundegai HS|-35.057653|148.100308|1000",1110603
"HACK504 South west Arm Ck, Flat Rock Crossing|-34.1177|151.0678|1000",1121589
"HACK507 Camp Gully d/s Helensburgh|-34.1852|151.0055|1000",1121594
"Halliday Bay 50km NE Mackay|-20.90177|148.98747|10000",1133352
"Halliday Bay 50km NNW Mackay|-20.90177|148.98747|10000",1133350
"Halliday Bay, 50km NE Mackay|-20.90177|148.98747|10000",6044274
"Halliday Bay, 50km NE Mackay Qld|-20.90177|148.98747|10000",1131881
"Halliday Bay, 50km NNW Mackay|-20.90177|148.98747|10000",1147567
"Halliday Bay, Qld|-20.90177|148.98747|10000",1131880
"Harbord near Sydney|-33.7735|151.2846|10000",6048709
"Harry's wetland  Lower Portland|-33.443883|150.88267|",1114418
"Hat Hill|-33.5985|150.33459|10000",1092881
"HAWK08 Nepean River u/s Penrith|-33.8033|150.6267|10000",1127925
"Hayman I. N.Q.|-20.051|148.888|10000",1087555
"Haystack Ridge, nr Mt Tomah|-33.5318|150.4012|10000",6064408
"HEAD NTH ALONG RD FROM WARRADERRY FOR 2.9KM. TRANSECT HEADS STH ON EAST SIDE OF RD.|-33.66558|148.20172|",1097342
"HEAD NTH ALONG RD FROM WARRADERRY FOR 5.2KM. TRANSECT HEADS STH ON EAST SIDE OF RD.|-33.65151|148.19311|",1097187
"HEAD STH ALONG RD FROM INTERSECTION AT STH OF TOMARBIL FOR 2.1KM. DRIVE THROUGH PADDOCK ON EAST OF RD TO 2ND LARGER REMNANT. SUBSITE A STARTS 20M IN FROM STH SIDE OF REMNANT.|-33.53561|148.18711|",1097525
"HEAD STH ALONG RD FROM INTERSECTION AT STH OF TOMARBIL FOR 2.1KM. DRIVE THROUGH PADDOCK ON EAST OF RD TO 2ND LARGER REMNANT. SUBSITE B STARTS 120M IN FROM STH SIDE OF REMNANT. EACH TRANSECT 100M RUNNING FROM WEST SIDE.|-33.53414|148.18534|",1097125
"HEAD STH ALONG RD FROM INTERSECTION AT STH OF TOMARBIL FOR 3.1 KM. TRANSECT HEADS STH.|-33.54532|148.18607|",1097341
"HEAD STH ALONG RD FROM INTERSECTION AT STH OF TOMARBILFOR 4.9KM. TRANSECT HEADS STH.|-33.55863|148.19673|",1097348
"Heathcote Rd Sydney|-34.0041|150.9708|10000",6040539
"Henbury Stn., C. Australia|-24.552|133.249|10000",6026950
"Henrietta Creek, Palmerston National Park|-17.597767|145.7411|",1087540
"Henrietta Creek, Palmerston National Park (= Palmerston Rocks National Park)|-17.597767|145.7411|",1087540
"Herveys Ra.|-19.38112|146.44916|100",1117657
"Hobart Tas|-42.882|147.323|10000",6029744
"Hornsby Hts|-33.6652|151.0929|10000",6066954
"Hucketa Ck. nr. Plenty R. C.A.|-23.379|136.458|100000",6041425
"Hume Ck @ Mount Mary|-34.6462|149.3698|1000",1119007
"HUNT520 Goulburn R d/s Ulan Colliery|-32.216|149.7873|1000",1122104
"Illawarra|-34.51|150.88|100000",1142009
"Intersection Kunungra & Berrico Rds Chichester SF|-32.1133|151.7681|100",1087734
"Inverell|-29.7818|151.1179|10000",6060828
"J.|-34.0152|151.0679|10000",6055106
"Janalli|-34.0152|151.0679|10000",1144855
"Jannali|-34.0152|151.0679|10000",6056188
"Jibbon Beach Port Hacking|-34.0818|151.16789|10000",6026570
"Jinki Ck Blue Mts|-33.5486|150.3011|10000",6036393
"Jinki Ck. Mtns|-33.5486|150.3011|10000",1133513
"K. G. Sd.|-35.049|117.934|10000",6052314
"K. G. Sound|-35.049|117.934|10000",6052314
"K.G. Sound|-35.049|117.934|10000",6052314
"Kalamunda (top) National Park (underside)|-31.95906|116.0751|10000",1143564
"Kananga-Boyd Nat. Park|-33.999|150.085|10000",1133481
"Kangaroo I.|-35.833|137.333|100000",6031405
"Kangaroo Is.|-35.833|137.333|100000",1090816
"Karanda|-16.82|145.63|",1110554
"Karkar I. (Dampier I.), M.T. New Guinea|-4.63|145.97|10000",1087108
"Katherine R. at Notts Xing Katherine|-14.4366|132.2768|10000",1147798
"Katherine&vic|-14.467|132.267|100000",6028197
"Kerang V.|-35.731|143.92|10000",6025746
"Kersbrook SA., Kersbrook Santuary (=Sanctuary?)|-34.784|138.852|10000",1140935
"KimberleyRs, St. 10mi.N.Kununurra|-15.65|128.71|10000",6048496
"Kinchega N.P.|-32.499|142.335|10000",1087338
"Kinchega Nat. Park, nr Menindee|-32.4986|142.3347|100000",1087337
"Kinchega NP nr Menindee|-32.4986|142.3347|100000",1087337
"King George's Sound|-35.049|117.934|10000",6052314
"King Georges Sound, W.A.|-35.049|117.934|10000",6052314
"Kings Sd|-16.821|123.471|100000",6039861
"Kings Sound, n.W.A.|-16.821|123.471|100000",1128414
"Kingswood|-35|144|100000",6004862
"Kiwarrah SF [ spelling error on label ]|-31.98|152.43|",6030625
"Kosciusko|-36.398|148.4257|100000",1090226
"Kosciusko National Park Sawpit Cr. Cmpgrd. picnic area|-36.349917|148.56415|",1087401
"Kosciusko Nat'l Pk. nr. Tharwa Gibraltar Cr., Gibraltar Cr. cmpgrd.|-35.48114|148.94|",1087372
"Kosciusko NP, Thredbo|-36.499|148.301|10000",1138144
"Kosciusko, 5-6000'|-36.398|148.4257|100000",1090226
"Kununurra&vic.|-15.773|128.739|100000",6061411
"Kuranda Ra. State Forest, N.Qld|-16.78611|145.50667|100000",6037901
"Kurnell|-34.0152|151.2012|",6026867
"L. Bryde|-33.858|123.015|10000",1092008
"L. Callabonna|-29.683|140.055|100000",6038867
"L. Hurlstone|-32.60319|119.399|10000",1143755
"L. Johnston|-32.1989|120.9303|100000",1144171
"La Perouse|-33.9914|151.2438|10000",1092862
"Label collection date is 13.II.1961. Holotype description has date as 18.II.1961|-27.33|152.77|10000",1145418
"LACH201 Willandra Ck @ Willandra NP (this is LACH207 Locality!)|-33.1736|144.5669|1000",1119920
"Lachlan R @ Paytens Br|-33.5|148.308|1000",1119916
"Lake George NE F.C.T|-35.098|149.418|100000",1136789
"Lama Langu, New Hebrides|-15.47|168.13|1000",1087212
"Landsbobrough, S.Q.|-26.80923|152.9655|10000",6027396
"Lees Ck.|-35.333|148.883|10000",1101530
"Lejo Pln, Popondetta, N.D. Papua|8.73136|148.162259|10000",1147596
"Linga, NMV (North-Western Victoria)|-35.17|141.696|10000",1084770
"Llandillo, Sydney|-33.715|150.751|10000",6050281
"Llandilo, Sydney|-33.7|150.75|10000",6036056
"Loddon Falls nr Bulli Pass|-34.2818|150.8929|10000",6061023
"Loddon Falls nr. Bulli Pass|-34.2818|150.8929|10000",6061022
"Londonderry; Sydney|-33.648|150.735|10000",1092866
"Londonderry-Llandilo-Berkshire Park, Sydney|-33.645|150.736|10000",6031588
"Lonely M, Rhodesia|-19.5|28.75|10000",1142723
"Lord Howe I.|-31.515|159.068|10000",1136844
"Lord Howe Is.|-31.515|159.068|10000",6055193
"Lord Howe Isl.|-31.515|159.068|10000",6055193
"Lorien Wildlife Refuge 3 km N Lansdowne|-31.753487|152.537747|10000",1092221
"Lorien Wildlife Refuge, 3km N Lansdowne|-31.753487|152.537747|10000",1092223
"Lullfitz Rd; Broome|-17.90737|122.22327|1000",1143853
"Lumeah Rd, 1.7km from Mt Allyn Rd, Chichester SF|-32.1089|151.4344|100",5006049
"Lyell Hwy, Franklin Gordon Wild Rivers N.P., Nelson River|-42.104|145.736|1000",6044627
"Lyell Hwy, Franklin Gordon Wild Rivers N.P., Surprise River|-42.21|146.0172|1000",6062297
"Mabuiag Id|-9.954|142.181|10000",6047842
"Macleay R, Belgarve Falls|-31.0908|152.7442|1000",1122540
"Main Ck, track off Mt Tindal Rd, Ramornie SF|-29.71694444|152.64|100",5005788
"Malay Penins: Pahang, F.M.S. (Federated Malay States), Fraser's Hill|3.719|101.74|10000",1136950
"Mangaping, Langogan R. Palawan Phils|10.089|119.0947|100000",1147676
"Mann R u/s Mann R Reserve|-29.7935|151.8195|1000",1121085
"Manning Point , near Taree|-31.8973|152.6638|10000",6038730
"Manning Point via Taree|-31.9152|152.66789|10000",6033652
"Manning Point, approx 12kms E. Taree|-31.8973|152.6638|10000",6053050
"Manning Point, approximately 20km E. Taree|-31.8973|152.6638|10000",6048490
"Manning Point. E Taree|-31.9152|152.66789|10000",1147577
"Manning Point. E. of Taree|-31.915|152.668|10000",6032297
"Marloo, Wurarga (see underside of card)|-28.31652|116.1823|10000",1143478
"Maroota S.F.|-33.515|150.985|10000",6035258
"Marowan Cr. Glen Innes|-29.869|151.795|10000",1114025
"McCarr's Creek; Ku-ring-gai Chase|-33.6735|151.2429|10000",6062916
"M'di|-31.7652|150.83459|10000",6040265
"Mebbin State Forest NE Mt Warning|-28.448|153.168|10000",1133332
"Medlow Bath|-33.6818|150.2846|10000",6031177
"Medlow Bath, N.S.W.|-33.6818|150.2846|10000",6031177
"Middle Claudie Riv Iron Range nQld|-12.712|143.2895|10000",1129459
"Middle Harb. Sydney|-33.815|151.251|10000",6027652
"Mihi, Uralla|-30.713|151.697|10000",6047376
"Milmarran|-27.879|151.268|10000",1140663
"Milmerran|-27.879|151.268|10000",1135843
"Mogriguy - top collection label|-32.0623|148.7476|10000",6062520
"Molonglo District, Canberra|-35.3|149.13333|100000",6028365
"Monto District Bulburin Site 1|-24.52|151.48|10000",1084182
"Moolooka, Queensland|-21.42|141.25|",1147177
"Moonbar (Stn), Monaro|-36.51|148.53|10000",6065006
"Mooney Mooney Ck. nr Gosford|-33.4652|151.2179|10000",6060589
"Mooney Mooney Creek, near Gosford|-33.4652|151.2179|10000",6042494
"Mooney Mooney, Hawksbury|-33.5235|151.2012|10000",6032170
"Moores' Riv (top) Mogumber (underside)|-31.0355|116.0417|1000",1143574
"Mount Kiera (misspelling)|-34.3985|150.8512|10000",1140897
"Mount Victoria|-33.5818|150.2512|10000",6062301
"Mountain Lagoon, Wollemi National Park|-33.4318|150.6346|10000",6026637
"Mt Allyn Rd. adj to Mt Allyn Forest Park (900m ?? of jnct of Mt Allyn lookout Rd)|-32.1178|151.4258|100",5006600
"Mt Banks, Blue Mts|-33.5818|150.3679|10000",1133447
"Mt Buffalo NP 400m Eurobin Ck|-36.696|146.856|10000",1138592
"Mt Elliot N.P. above Alligator Ck. Falls|-19.469|146.957|10000",1138139
"Mt Illbillee, Everard Ra.|-27.02981|132.45375|10000",1147543
"Mt Irvine|-33.49|150.451|10000",6047461
"Mt Lewis nr Mossman|-16.583|145.283|10000",1133357
"Mt Lewis, N.Qld|-16.583|145.283|10000",1139209
"Mt Lofty|-34.974|138.709|10000",6025288
"Mt Lofty Rgs|-34.453|139.142|10000",6005728
"Mt Lweis Rd. via Julatten, N.Qld|-16.5808|145.3232|",1144739
"Mt Pleasant Wollongong|-34.396|150.868|10000",1136586
"Mt Spec, N.Q.; Fish Lure; Ewan Rd 4m W Paluma 3020|-19.0159|146.1557|1000",1139521
"Mt Tambourine|-27.92305|153.17167|10000",6041033
"Mt Tambourine, S.Q.|-27.92305|153.17167|10000",6050728
"Mt Tomah|-33.5485|150.41789|10000",1140988
"Mt Tomah, Blue Mtns|-33.5485|150.41789|10000",1133514
"Mt Victoria|-33.5818|150.2512|10000",6062301
"Mt Wellington|-42.89624561|147.23528582|10000",1140291
"Mt Werong Fire Rd 14.5km S Tuglow Riv.|-34.0883|149.9041|10000",6028013
"Mt Wilson|-32.2754|151.2919|1000",6026200
"Mt Wilson, Blue Mountains|-33.501|150.3948|10000",6026147
"Mt Windsor T'land|-16.217|145.033|10000",1138599
"Mt.  Lofty|-34.974|138.709|10000",1084764
"Mt. Blundells|-35.3|148.85|10000",1107591
"Mt. Illbillee, Everard Ranges|-27.02981|132.45375|10000",6043630
"Mt. Illibilli Everard R.A.|-27.02981|132.45375|10000",1147543
"Mt. Irvine|-33.49|150.451|10000",6025935
"Mt. Kaputar Nat. Pk.|-30.1985|150.1512|10000",6065231
"Mt. Kaputar NP; Waa Gorge; dry r'for.|-30.0486|150.1011|1000",1087345
"Mt. Keira|-34.3985|150.8512|10000",1091080
"Mt. Koscusko 5000'|-36.5327|148.2282|10000",6045487
"Mt. Lewis, N. Qld|-16.5|145.27|100000",1142725
"Mt. Lofty R.|-34.453|139.142|10000",6067167
"Mt. Lofty Rge|-34.453|139.142|10000",6005728
"Mt. Lofty Rgs|-34.453|139.142|10000",6005728
"Mt. Lofty Rgs.|-34.453|139.142|10000",6051122
"Mt. Magog, Stirling ranges|-34.395|117.946|10000",6057053
"Mt. Mlanje, Nyasaland|-16.11|35.65|100000",1142920
"Mt. Royal S.F.|-32.215|151.318|10000",6037800
"Mt. Tambourine|-27.92305|153.17167|10000",6041033
"Mt. Tambourine, S.Q.|-27.92305|153.17167|10000",6047657
"Mt. Tomah|-33.5485|150.41789|10000",1133211
"Mt. Tomah, Blue Mountains|-33.5485|150.41789|10000",1131766
"Mt. Tomah, Blue Mtns|-33.5485|150.41789|10000",1133283
"Mt. Tomah, Blue Mts|-33.5485|150.41789|10000",1133202
"Mt. Toolbrunup, Stirling Ranges|-34.38|118.05|10000",6037846
"Mt. Victoria|-33.582|150.251|10000",6031330
"Mt. William, Grampians|-37.2949|142.6025|10000",6050669
"Mt. Wilson|-33.501|150.3948|10000",6056222
"Mt. Wilson, Blue Mountains|-33.501|150.3948|10000",6055130
"Mt. Wilson, Blue Mts.|-33.501|150.3948|10000",6059688
"Mt. Wilson, NSW|-33.501|150.3948|10000",6056231
"Mt.Davies&vic|-26.214|129.258|100000",6047528
"Mte Pagano Paganetti|41.533|19.933|10000",1131157
"Mtn Lagoon, Blue Mtns|-33.4318|150.6346|10000",1147486
"mulgrave R. 4miles W of Gordonvale Q.|-17.141|145.752|10000",1091118
"Mumbulla Ck: Mumbulla Falls|-36.5747|149.8922|1000",1120212
"MURR22 Bogong Ck|-36.3558|148.2015|1000",1123056
"Murray Drive|-31.5485|159.0763|10000",1147814
"Murray I.|-9.915|144.052|10000",1086245
"Murray R.|-34.62|140.11|100000",6028385
"Murray R., S. Australia|-34.62|140.11|100000",6028385
"Murrumbidgee R.|-35.169|145.893|100000",1134011
"Musgrave Ranges|-26.33|131.42|10000",6032902
"Myall Lakes|-32.432|152.368|100000",1142743
"Myall Rd., gully|-33.67464|151.119|1000",6050680
"Myponga, S. Australia|-35.392|138.464|10000",6027327
"N EDGE OF BACKYAMMA SF APPROX 500M E OF MOST NW CORNER|-33.30542|148.16946|",1097435
"N EDGE OF BACKYAMMA. R1 START IS 1400M FURTHER W FROM SUBSITE A - BULK OF SITE IS BETWEEN 2 FENCES|-33.30596|148.18412|",1097027
"N OF BACKYAMMA SF. ADJACENT TO OLD SHEDS VISIBLE FROM PERIMETER RD IN SF - ON PROPERTY CALLED HILLSIDE|-33.30652|148.21609|",1097476
"N. of Witchcliffe|-34.0106|115.0939|1000",1140970
"N. Sydney|-33.832|151.201|10000",6041006
"N.Sydney|-33.832|151.201|10000",6041005
"N.W. Australia, Broome|-17.96167|122.2363|10000",1143865
"Nadgee S.F.|-37.3152|149.8679|10000",6051669
"Nambucca R.|-30.6152|152.7512|100000",6066990
"Nandewar|-30.4293|150.9576|10000",1085941
"Nanutarra|-22.54147|115.4997|10000",1143841
"Nar-be-Thong|-37.564|145.655|10000",6035119
"Narrabeen near Sydney|-33.7152|151.28461|10000",1092250
"National Park|-33.634|150.285|10000",6059833
"National Park, Macpherson Rge|-28.25|153.13|100000",6049079
"National Park, N.S.W.|-34.1318|151.0512|100000",6039464
"National Park, NSW|-34.1318|151.0512|100000",1142310
"National Park, Qld|-28.256|153.134|10000",1091225
"National Park, Sydney|-34.1318|151.0512|100000",1134438
"Near airport, Iron Range|-12.78599|143.30473|10000",6032080
"Near gravel quarry, Bundjalung NP|-29.2867|153.2778|100",6027376
"near Mt Banks, Blue Mountains|-33.5818|150.3679|10000",1147414
"Nepean R. (see notes)|-33.857|150.618|10000",6030193
"Newell Bch. nr. Mossman|-16.423|145.407|10000",6055215
"Newnes P. Swamp (Site W)|-33.306|150.262|10000",6063306
"Newnes, P. Moist|-33.306|150.262|10000",1140778
"Newnes, P. Ridge|-33.306|150.262|10000",6031503
"Newnes, P. Swamp|-33.306|150.262|10000",6063306
"Night Island (Label), N. Australia (register)|-13.18299|143.57666|10000",1128401
"no locality details given, but only known locality for this species from 2 sites near Lake Douglas, 12 km SW of Kalgoorlie|-26|126|100000",1102374
"Norigar Rd, Ewingar SF|-29.1547|152.4364|100",5006643
"North Harbour, Sydney|-33.7985|151.2679|10000",6059355
"Norton's Basin Nepean River|-33.857|150.618|10000",6034723
"Norton's Basin, Nepean R.|-33.857|150.618|10000",6036248
"Nourlangie Creek, N.T. 8km N Mt. Cahill|-12.775|132.757|10000",1113570
"Nowlands backwater|-30.2057|152.0109|1000",1121129
"Nowra|-34.881|150.608|10000",6063184
"nr. Blackheath Blue Mountains|-33.6341|150.2848|10000",6054194
"Nr. Cutler's Pass, William's River|-32.15|151.52|10000",6061728
"nr. south Mission Beach|-17.943|146.093|10000",1133336
"NSW Munmorah State Rec|-33.230107|151.576416|100",5037219
"NSW; Oaky Creek NR; S end of Melville Range in reserve, halfway up W side of range|-31.1158|150.6283|1000",5035705
"Nth Kurrajong|-33.549|150.651|10000",6028292
"Nyasaland|-13.25|34.3|100000",1142926
"Nyasaland, Chiromo, Ruo R.|-16.55|35.14|100000",1142916
"Nyasaland, Ft. Johnston|-14.467|35.267|10000",1142721
"Nyasaland, Mdalas|-13.25|34.3|100000",1142925
"Obeloe Ck, 2.0km SW along Oboloe rd from Chaelundi Rd Mount Hyland Nat Res|-30.1639|152.4589|100",5005590
"Oberon Bay Wilsons Prom Nat Pk|-39.06606|146.3367|10000",1087358
"Ocean Beach. Tomeree Head, Pt. Stephens.|-32.7208|152.1847|10000",1087356
"Old Lockhart R.Mission S. of Iron Range|-12.96|143.506|10000",1132573
"On mountain Rd, 0.2km S of jnct with Kununga Rd|-32.1394|151.7456|100",5005811
"On track to (2 indecipherable words) Field, Blackheath|-33.634|150.285|10000",6037095
"One Tree Hill, Brisbane|-27.483|152.967|10000",6029310
"Onslow Rd.|-21.938|115.2863|100000",1143845
"Original label says NSW but Coolup is located in WA.|-32.73|115.87|",6063772
"ORRS PROPERTY - LIVE AT COOKS MYALL|-33.09599|148.03278|",1097428
"Otford, Sydney|-34.208|151.0029|10000",1140901
"Otway Ranges Melba Gully St. Pk|-38.6924|143.3747|1000",1138614
"Ourimba|-33.3652|151.3679|10000",6036250
"Ourimbah on hw det label and in register|-33.3652|151.3679|10000",6036249
"Ouse River|-42.16|146.76|100000",6031662
"Packsaddle, 111mi. N. Brokenhill|-30.598|141.951|10000",6030744
"PARKES TO ORANGE RD. R1 START IS 3.2K FROM EUGOWRA TURNOFF - JUST PAST ALAMAR. N SIDE OF RD|-33.14273|148.22378|",1097149
"PARKES TO ORANGE RD. R1 START IS 750M PAST AIRPORT TURNOFF. N SIDE OF RD|-33.14268|148.22389|",1097020
"Peninsula Rd., Lansdowne S.F.|-31.7408|152.5259|1000",6028200
"Penrose S.F.|-34.6485|150.2346|10000",6037300
"PHILIPPINES: LUZON RCAT SAMPALOC TANAY, RIZAL|14.5578|121.3461|1000",1087229
"Pk. Charles|-32.8801|121.1733|10000",1144294
"Plot Rd., 3km W of Durras|-35.645|150.257|1000",5033641
"Plumbago Ck d/s Confl. Sawpit Ck|-28.9093|152.402|1000",1121039
"Poleyvale Abo. Res.|-23.06667|139.03333|1000",1086917
"Pollys Gully rd. Badja SF|-36.111|149.474|1000",5033755
"Port Darwin Dist.|-12.482|130.829|100000",6029008
"Prince of Wales I. Torres Strait S-e. side opp. Packe I.|-10.7285|142.2086|10000",1113629
"Pt. Denison- (Assumed Bowen, Queensland)|-20.03583|148.25193|10000",1087324
"Public Jetty|-31.5234|159.0587|10000",1147815
"Q. Injune|-25.843|148.566|10000",6058607
"Qld. Cooloola N.P.|-26.0844|153.0294|100000",6041743
"QLD: Badu Is., Torres Str.|-10.117|142.15|10000",1109423
"Queensland. Locality obtained from original registration book|-22.82316|147.63834|10000",1087301
"R. Nat. Pk., Sydney|-34.13|151.07|100000",6062143
"R.N.P|-34.1318|151.0512|100000",6057031
"Rainforest, Iluka, Clarence R.|-29.3985|153.3679|10000",6056014
"R'c KE|||",6062955
"Redcliffs|-34.30513889|142.1879167|10000",1144285
"Rich. R.|-28.7276|153.1486|100000",6033350
"Richmond Park, Gordon, near Sydney|-33.7485|151.15961|10000",1147772
"Rivertree Fire trail, on ridge approx. 2km NNE from turnoff, Gilgurry SF|-28.755|152.2644|100",5006787
